Document,router_label,reason,word_count,char_count,sentence_count,avg_word_length,language,readability,vocabulary_richness,special_char_ratio,number_ratio,punctuation_density,capital_ratio,has_email,has_phone,proper_noun_ratio,tfidf_confidence,tfidf_prediction,tfidf_success,tfidf_latency,transformer_confidence,transformer_prediction,transformer_success,transformer_latency
possible tuesday pm please attached hi received attached valid assume supposed expecting please let secure thank officer,1,Rich vocabulary (0.88),17,120,1,7.0588235294117645,en,30.332941176470626,0.8823529411764706,0.0,0.0,0.0,0.0,0,0,0.0,0.8748979144713017,HR Support,True,2.079996,0.0,error,False,0.0
access to folder folder dear folder bonus other accruals by way thanks,1,Rich vocabulary (0.83),12,70,1,5.833333333333333,en,53.655,0.8333333333333334,0.0,0.0,0.0,0.0,0,0,0.0,0.9980481099576586,Storage,True,2.070662,0.0,error,False,0.0
client name issues pas tuesday re client name issues hi codes were moved other client requested client activated kind regards engineer tuesday re client name issues hi done deactivated yesterday greetings date tuesday client name issues hi please help changes must follows move codes currently sitting under information information delete client information reassign codes under information information delete client information applicable reassign contracts opportunities currently sitting under information information delete client information please let questions concerns regards july pm client name issues hi discussed by phone earlier two client same client two information information each client has own codes under merge two avoid further confusion discussed name better since issues parenthesis matter which name whichever option easier goal client name codes under currently two client please assist since approaching way speed things forgot important conversation please feel free fill gaps kind regards,1,Long text (142 words); Complex text (readability: -102.9),142,1016,1,7.154929577464789,en,-102.92035211267603,0.528169014084507,0.0,0.0,0.0,0.0,0,0,0.0,0.8726771279869796,Hardware,True,2.115711,0.0,error,False,0.0
reset password for wednesday hello please log afterwards reference number thanks kindest regards analyst wednesday sd please site thanks surrey please consider environment printing regarded confidential received error please notify destroy immediately statements intent shall become binding confirmed hard copy by signatory contents relate dealings other companies under control details which found,1,Low TF-IDF confidence (0.73); Complex text (readability: -16.8); Rich vocabulary (0.90),52,398,1,7.653846153846154,en,-16.77192307692306,0.9038461538461539,0.0,0.0,0.0,0.0,0,0,0.0,0.7307535509333194,Access,True,2.076473,0.0,error,False,0.0
account transfer between transfer hello please advise help transferring rights privileges codes basically cards holiday requests etc cr approvals infrastructure side thanks regards,1,Complex text (readability: 10.6); Rich vocabulary (0.96),23,180,1,7.826086956521739,en,10.611739130434785,0.9565217391304348,0.0,0.0,0.0,0.0,0,0,0.0,0.8666321845144722,HR Support,True,2.076468,0.0,error,False,0.0
re sick note re sick note hi updated please submit cards until december thank thursday november pm re sick note hi received doctor note dated november weeks which takes date december please updated thanks november sick note promised attached latest sick note cheers editorial consultant,1,Low TF-IDF confidence (0.50); Complex text (readability: 20.2),45,286,1,6.355555555555555,en,20.160000000000025,0.6222222222222222,0.0,0.0,0.0,0.0,0,0,0.0,0.4957324292582226,Hardware,True,2.094042,0.0,error,False,0.0
remove site hello please informed delete site requested best regards engineer wednesday pm re migration how information site removed migration how information hello move beyond beta phase excited transition site which launched st moved site continuous old order complete transition please upload files location within next couple days help prepared easy guides site scroll next two weeks files old after old become two weeks means unable change upload files download moment after date proceed closing down find guides community useful encounter issues let kindly note deadline site file transfer october enjoy browsing looking forward thank kind regards ext hub,1,Complex text (readability: -38.1); Rich vocabulary (0.77),99,661,1,6.6767676767676765,en,-38.068181818181785,0.7676767676767676,0.0,0.0,0.0,0.0,0,0,0.0,0.8960140037894566,Hardware,True,2.085966,0.0,error,False,0.0
issue old last month details hi works thanks hello be informed field role description takes data another list called rate card have granted permissions for lists because rate card list you had any permissions you should be able role description field could you check send updates best regards engineer en issue old last month details hi please note can role description when access following link even though colleagues can breakdown please fix issue asap because we have check send client thank you officer,1,Complex text (readability: -3.8),83,507,1,6.108433734939759,en,-3.8003614457830963,0.6867469879518072,0.0,0.0,0.0,0.0,0,0,0.0,0.8284902397471245,Hardware,True,2.077729,0.0,error,False,0.0
tablet to be included domain thursday pm included hi guys testing purposes he provided by client help further machine testing purposes please let other detail form side thank,1,Rich vocabulary (0.89),28,174,1,6.214285714285714,en,30.365000000000038,0.8928571428571429,0.0,0.0,0.0,0.0,0,0,0.0,0.8208583058910992,Hardware,True,2.090296,0.0,error,False,0.0
azure azure hello please ensure created networks azure subscription test assign instruct liaise azure thank lead,1,Low TF-IDF confidence (0.46); Rich vocabulary (0.81),16,112,1,7.0,en,31.97,0.8125,0.0,0.0,0.0,0.0,0,0,0.0,0.4574662804690649,Hardware,True,2.112454,0.0,error,False,0.0
authentication troubles authentication troubles hello encountered problem with authentication however also tried reset password but have only rights for problem started yesterday when message appeared introduce code right unable make any operations repository submitted two tickets but can them submitted tickets section need solve possible best regards,1,Low TF-IDF confidence (0.54); Complex text (readability: -19.1); Rich vocabulary (0.85),47,353,1,7.51063829787234,en,-19.069999999999965,0.851063829787234,0.0,0.0,0.0,0.0,0,0,0.0,0.5421940251410982,Access,True,2.079676,0.0,error,False,0.0
access for july pm re needed hi forgot specify confluence base thank kind regards wednesday july pm needed hello please thank kind regards analyst,1,Low TF-IDF confidence (0.63); Rich vocabulary (0.75),24,146,1,6.083333333333333,en,34.42500000000004,0.75,0.0,0.0,0.0,0.0,0,0,0.0,0.6254370649870276,Access,True,2.103731,0.0,error,False,0.0
please check who has right to sent to all bogota staff tuesday november pm places bolivar near dear please ensure members rights thank tuesday november places bolivar near hello found these two places bolivar near cons somebody knows physical therapy regards developer,1,Low TF-IDF confidence (0.53); Complex text (readability: 17.2); Rich vocabulary (0.76),42,268,1,6.380952380952381,en,17.162142857142868,0.7619047619047619,0.0,0.0,0.0,0.0,0,0,0.0,0.5260367054904888,HR Support,True,2.101996,0.0,error,False,0.0
monitor during staying next week monitor during staying next hi tower next starting until friday november located second level building area possible provide second monitor during period thank shared senior accountant ext,1,Complex text (readability: 2.5); Rich vocabulary (0.75),32,221,1,6.90625,en,2.511250000000018,0.75,0.0,0.0,0.0,0.0,0,0,0.0,0.9386019882449002,Hardware,True,2.08878,0.0,error,False,0.0
cleaning staff access cards audit personal hello find updated personnel thank friday pm fwd personal inca la weekend la personal care tot weekend si weekend fax mobil,1,Complex text (readability: 29.0); Rich vocabulary (0.81),27,166,1,6.148148148148148,en,29.03000000000003,0.8148148148148148,0.0,0.0,0.0,0.0,0,0,0.0,0.8159115851665852,Hardware,True,2.112884,0.0,error,False,0.0
name change friday july pm re person name hello form were switched his name his name inconvenience please let further assistance pleasant afternoon administration officer ext friday july pm re person name hi created his accounts based starter form received please find attached form received per convention created initial his name his name form received filled fist name name added thread advise initiate name change procedure thanks analyst ext july person name hello thank creating please has created information other asking because his naming pattern resemble mine his personal name details family name name thank best regards friday ad credentials dear please advised ad has created credentials follows note log user prompted changing his her compulsory assist please let best regards analyst ext registered under number whose registered old broad street kingdom provide clients each subsidiaries separate entity has,1,Long text (139 words); Complex text (readability: -83.4),139,922,1,6.633093525179856,en,-83.36510791366902,0.6115107913669064,0.0,0.0,0.0,0.0,0,0,0.0,0.9285044692394671,Miscellaneous,True,2.087343,0.0,error,False,0.0
overwritten account sent monday overwritten hi have overwritten because employee did join anymore created for another macedonian starter please change name kindly asking if there any changes you need operate or if can assist further thanks mobility officer,1,Low TF-IDF confidence (0.65); Complex text (readability: 1.3); Rich vocabulary (0.92),38,256,1,6.7368421052631575,en,1.291315789473714,0.9210526315789473,0.0,0.0,0.0,0.0,0,0,0.0,0.6493099528558309,Miscellaneous,True,2.090461,0.0,error,False,0.0
work schedule change oracle tuesday pm updates dear please note status changed follows employment type hourly made changes please proceed other thank lead,1,Low TF-IDF confidence (0.62); Rich vocabulary (0.96),23,154,1,6.695652173913044,en,47.39434782608697,0.9565217391304348,0.0,0.0,0.0,0.0,0,0,0.0,0.6217294223144885,Miscellaneous,True,2.086183,0.0,error,False,0.0
cable installation wednesday march pm neptune meeting room cable hello please log neptune meeting room cable installed thank engineer,1,Rich vocabulary (0.74),19,133,1,7.0,en,31.70789473684212,0.7368421052631579,0.0,0.0,0.0,0.0,0,0,0.0,0.9183199283962484,Hardware,True,2.081178,0.0,error,False,0.0
please help with connection please help dear please help please assign regards,1,Low TF-IDF confidence (0.74),12,78,1,6.5,en,81.85500000000002,0.5833333333333334,0.0,0.0,0.0,0.0,0,0,0.0,0.7401285692097972,Hardware,True,2.096277,0.0,error,False,0.0
wants to access tuesday pm wants ramp accept decline,1,Rich vocabulary (0.89),9,52,1,5.777777777777778,en,66.10000000000002,0.8888888888888888,0.0,0.0,0.0,0.0,0,0,0.0,0.8077742560452631,Storage,True,2.094567,0.0,error,False,0.0
add to exception list wednesday pm additional measures reversed dear please assign appropriate regards wednesday pm re additional measures reversed hello connect colleague needs flash player his production computer please add thank tester,1,Low TF-IDF confidence (0.71); Complex text (readability: 11.8); Rich vocabulary (0.79),33,238,1,7.212121212121212,en,11.830909090909103,0.7878787878787878,0.0,0.0,0.0,0.0,0,0,0.0,0.7114763729667664,Miscellaneous,True,2.100094,0.0,error,False,0.0
update re update more formal addressing has please create membership thanks update hi please log create records thanks friday pm update hi well setup within which update allow same details other portals thanks head success phone avenue la fax contain confidential privileged information neither addressee nor authorized receive addressee must copy disclose take action based information herein received error please delete thank,1,Complex text (readability: -8.9); Rich vocabulary (0.81),62,428,1,6.903225806451613,en,-8.920806451612862,0.8064516129032258,0.0,0.0,0.0,0.0,0,0,0.0,0.8593912616666832,Hardware,True,2.059655,0.0,error,False,0.0
laptop freezing sent wednesday laptop freezing hi laptop freezing for last few days ll be able move mouse for minute or two then freeze have press key twice for restore any could get someone look asap hampering ability pull excels together quickly ideal for sales thanks manager,1,Complex text (readability: 25.9); Rich vocabulary (0.85),47,278,1,5.914893617021277,en,25.930000000000007,0.851063829787234,0.0,0.0,0.0,0.0,0,0,0.0,0.9480803866098231,Hardware,True,2.099412,0.0,error,False,0.0
unable to create meeting add account outlook unable create meeting add for,0,"Default to TF-IDF (simple, confident case)",12,74,1,6.166666666666667,en,39.55500000000001,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.8361739865628366,Administrative rights,True,2.089916,0.0,error,False,0.0
windows upgrade not available sc re upgrade issue hi yes yes yes your questions thanks sent tuesday re upgrade issue hello please let know if situation have changed by please let know if otherwise meantime please check following your number en you have least free space drive when applying upgrade you connected wired can you please check client active en kind regards infrastructure manager ext phone sent tuesday re upgrade issue good morning believe have heard anything back you guys days have tried perform upgrade again have same results can you please advise due be travelling want any issues whilst abroad thanks sent friday upgrade issue hi have attempted upgrade failed choose operating point there upgrade pack option fact there options displayed have asked site engineer check make doing anything wrong confirmed have genuine issue can you advise please thanks client manager,1,Long text (142 words); Complex text (readability: -68.4),142,886,1,6.23943661971831,en,-68.36542253521125,0.6267605633802817,0.0,0.0,0.0,0.0,0,0,0.0,0.8789615660029421,Administrative rights,True,2.098554,0.0,error,False,0.0
warning disk detected error original message sent tuesday october warning disk detected error event error was reported by disk drive disk channel id sn enclosure slot key code qual rd info medium error error event id event code event severity warning event name location client name contact address additional information disk drive reset itself due logic error recommended action event logged with warning severity if indicated disk running latest update disk if event logged with warning severity for same disk more than five times one week indicated disk running latest replace disk,1,Low TF-IDF confidence (0.47); Complex text (readability: -41.0),92,585,1,6.358695652173913,en,-41.03195652173909,0.5978260869565217,0.0,0.0,0.0,0.0,0,0,0.0,0.4743295221556192,HR Support,True,2.079342,0.0,error,False,0.0
laptop needed for presentation on architecture day wednesday october needed presentation architecture hello hold presentation architecture thank lead mob zone,1,Complex text (readability: -3.8); Rich vocabulary (0.75),20,158,1,7.9,en,-3.8149999999999693,0.75,0.0,0.0,0.0,0.0,0,0,0.0,0.9083234766434828,Hardware,True,2.049238,0.0,error,False,0.0
cannot access via cannot access via hi cannot access via returns request could find host but can via wireless here adapter configuration configuration host name en primary suffix node type hybrid routing enabled wins proxy enabled suffix search list adapter connection specific suffix description intel connection physical address enabled yes enabled yes link address preferred address preferred mask obtained friday expires monday default gateway server client servers over enabled thank you regards inca senior tester,1,Complex text (readability: -37.4); Rich vocabulary (0.72),75,519,1,6.92,en,-37.36199999999994,0.72,0.0,0.0,0.0,0.0,0,0,0.0,0.9832981541222514,Hardware,True,2.07867,0.0,error,False,0.0
device recovery report reset tray device recovery report tray printer details tray selected tray output input tray copier details tray output input tray scanner ready details model name device name comment floor host name name print name file name printer name zone name name computer name share name device good notified,1,Complex text (readability: 17.4),51,321,1,6.294117647058823,en,17.387647058823575,0.49019607843137253,0.0,0.0,0.0,0.0,0,0,0.0,0.9067113919898047,Miscellaneous,True,2.081888,0.0,error,False,0.0
add user to site site wednesday november pm add user site site hello please add site site due constraints high priority thank lead ext,1,Low TF-IDF confidence (0.43),24,134,1,5.583333333333333,en,59.10000000000004,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.43217396129707614,Access,True,2.07758,0.0,error,False,0.0
access to net october pm hosting bastion hi member please provide hosting bastion also include ad hosting ad thank technical consultant,1,Low TF-IDF confidence (0.35); Rich vocabulary (0.81),21,135,1,6.428571428571429,en,32.43428571428572,0.8095238095238095,0.0,0.0,0.0,0.0,0,0,0.0,0.35389549793056463,Hardware,True,2.075819,0.0,error,False,0.0
confluence access request march pm confluence firma va confluence dedicate,1,Unsupported language (es); Complex text (readability: 10.6); Rich vocabulary (0.80),10,74,1,7.4,es,10.564999999999998,0.8,0.0,0.0,0.0,0.0,0,0,0.0,0.9993059467740426,Access,True,2.080483,0.0,error,False,0.0
buyer role oracle wednesday buyer role missed mention surname referring thanks mobility officer wednesday buyer role hello please assign role buyer instead colleague necessity processing much bigger area than raising employees order process po unable create po ask every colleagues assist added she approve thanks mobility officer,1,Low TF-IDF confidence (0.68); Complex text (readability: -11.9); Rich vocabulary (0.77),47,330,1,7.0212765957446805,en,-11.870000000000005,0.7659574468085106,0.0,0.0,0.0,0.0,0,0,0.0,0.6835066669348078,HR Support,True,2.091269,0.0,error,False,0.0
wants to share induction sessions attendance log template with friday december pm wants share induction sessions attendance log template want share induction sessions attendance log template accept decline,1,Complex text (readability: 21.3),28,205,1,7.321428571428571,en,21.30071428571432,0.5357142857142857,0.0,0.0,0.0,0.0,0,0,0.0,0.9059438761449619,Storage,True,2.085102,0.0,error,False,0.0
oracle hours time input hours input hi believe there have number requests raised since upgrade stating input per for resources states hours rather than there communication could you please come back can inform teams what meant impacts costs submitting until response provided thank you,1,Low TF-IDF confidence (0.66); Complex text (readability: 23.7); Rich vocabulary (0.86),44,285,1,6.4772727272727275,en,23.738636363636374,0.8636363636363636,0.0,0.0,0.0,0.0,0,0,0.0,0.6599713673935103,HR Support,True,2.098261,0.0,error,False,0.0
visual studio license net visual studio si si visual studio professional senior developer,1,Unsupported language (it); Complex text (readability: -21.1),13,89,1,6.846153846153846,it,-21.11384615384611,0.6153846153846154,0.0,0.0,0.0,0.0,0,0,0.0,0.9815901734354288,Access,True,2.10275,0.0,error,False,0.0
access tuesday hello thank,1,Rich vocabulary (1.00),4,26,1,6.5,en,54.72500000000002,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8427430227974064,HR Support,True,2.090558,0.0,error,False,0.0
new purchase po thursday march pm purchase po dear purchased requested by professional black rack black tool free enclosure please log installation please take consideration mandatory receipts section order receive item ordered kind regards administrator,1,Complex text (readability: 6.9); Rich vocabulary (0.89),35,254,1,7.257142857142857,en,6.944285714285741,0.8857142857142857,0.0,0.0,0.0,0.0,0,0,0.0,0.9850656154737308,Purchase,True,2.098535,0.0,error,False,0.0
windows forced upgrade query re forced upgrade hi want schedule upgrade friday november romanian possible please thank developer wednesday november pm forced upgrade importance high hello everyone upgraded workstation please disregard coming back announcement order inform upgrade mandatory possibility choose upgrade interval kindly asking give action possible estimated upgrade process complete approximately minutes please announcement attached file after proceed upgrade starting forced upgrade means upgrade process automatically workstation stop process assets upgraded date forced upgrade take notified least two times please understand responsibility backup files important note dependency remain version please notify possible workstation having less than free please article more information kb view article kb subscription store files please make files completely synchronized unlinking subscription please kb article more kb view article kb thank kind regards ext,1,Long text (128 words); Complex text (readability: -94.9),128,975,1,7.6171875,en,-94.92874999999998,0.6640625,0.0,0.0,0.0,0.0,0,0,0.0,0.9792669312649792,Administrative rights,True,2.105646,0.0,error,False,0.0
confidential environments confidential environments hi seems cannot regards friday pm confidential environments hi tried got response thanks undeliverable confidential environments has failed these groups because restricted more information about issue code diagnostic information administrators generating remote returned resolver authentication required id id via transport return path by id mr es pp ox moore msg ref tower originating hits required tests version banners checked by tower protection by id mb prod version cipher id by mb prod id confidential environments thread topic confidential environments thread index date id accept language content language has attach originating diagnostics mb diagnostics filtering correlation id mb mb report test report test mb mb forefront forefront report out mb mb prod none content type mixed boundary mb mb mime version hosted id transport mb unique attachments confidential legally privileged intended addressee named recipient must disclose reproduce copy distribute contents communication received error please then delete content protect ensure compliance policies protect confidential information registered wales embankment registered number,1,Long text (162 words); Complex text (readability: -134.6),162,1199,1,7.401234567901234,en,-134.6283333333333,0.6481481481481481,0.0,0.0,0.0,0.0,0,0,0.0,0.7513674335220433,Hardware,True,2.096958,0.0,error,False,0.0
security certificate issue sent tuesday re certificate expired importance high hi problems with occurring again have received following error message could only access after selecting proceed using unsafe version due another certificate issue given we need ensure data accurate before migrating please rectify asap thanks mobility officer sent re certificate expired importance high hi please resolve problems asap today critical can access times we raised weeks ago yet one responding kind regards planning officer sent re certificate expired importance high hi we experiencing more problems with due certificate issue currently we cannot access any registered assignments order assignment details cannot open attachments we cannot export reports excel please find attached print screens with errors displayed by can you please check help with resolving issues very important have basic functionalities working order be able use access data we working daily with we looking forward hearing you thanks assistant ext sent tuesday re certificate expired hi certificate issue re still resolved kind regards planning officer sent march re certificate expired hi looks though issue still rectified received error message kind regards planning officer sent march re certificate expired hi we raise up problem few weeks ago also ticket was but updates our request can you please check once again solve ticket please kind regards mobility officer sent monday march certificate expired importance high hi received following error message when trying log chrome your connection attackers might be trying steal your information for example passwords or cards err cert date invalid automatically report details possible incidents privacy policy back server could prove certificate expired days ago be caused by or attacker intercepting your connection your computer clock currently set monday march does look right if you should correct your clock then refresh learn more received previously but said proceed unsafely then point haven received message again until kind regards planning officer,1,Long text (308 words); Complex text (readability: -262.6),308,2081,1,6.7564935064935066,en,-262.6246103896103,0.5487012987012987,0.0,0.0,0.0,0.0,0,0,0.0,0.9974492872089433,Hardware,True,2.07989,0.0,error,False,0.0
full access to sites pm hello pm regarding old granted site pm same sites good morning please site owner myself these pages thanks lead,1,Low TF-IDF confidence (0.43); Rich vocabulary (0.83),24,135,1,5.625,en,55.57500000000003,0.8333333333333334,0.0,0.0,0.0,0.0,0,0,0.0,0.4348234127219756,HR Support,True,2.089935,0.0,error,False,0.0
expense report friday march expense report hello expense report submitted waiting please let how find approve thank,1,Low TF-IDF confidence (0.71); Rich vocabulary (0.76),17,115,1,6.764705882352941,en,45.26235294117649,0.7647058823529411,0.0,0.0,0.0,0.0,0,0,0.0,0.7139294060251806,Miscellaneous,True,2.107551,0.0,error,False,0.0
printer printer dear please log assign troubleshooting printer driver install his computer printer thanks kind regards engineer,1,Low TF-IDF confidence (0.44); Rich vocabulary (0.82),17,127,1,7.470588235294118,en,35.309411764705914,0.8235294117647058,0.0,0.0,0.0,0.0,0,0,0.0,0.4422866358078049,Hardware,True,2.114958,0.0,error,False,0.0
provide replacement phone thursday march ca inca si ca application engineer,1,Rich vocabulary (0.91),11,75,1,6.818181818181818,en,34.160909090909115,0.9090909090909091,0.0,0.0,0.0,0.0,0,0,0.0,0.973380320384144,Hardware,True,2.098339,0.0,error,False,0.0
headset replacement headset replacement hi note inform headset issued joined swapped pair by microphone had stopped working pair please let further information,1,Rich vocabulary (0.82),22,159,1,7.2272727272727275,en,38.37772727272727,0.8181818181818182,0.0,0.0,0.0,0.0,0,0,0.0,0.9223205564556463,Hardware,True,2.09493,0.0,error,False,0.0
access to wednesday november library requesting library links library manage setting library note site site site provides central storage collaboration information ideas site tool collaboration tool communication meeting tool decision making site helps groups work teams social groups share information work together example site help coordinate calendars schedules discuss ideas review proposals share information keep touch other,1,Low TF-IDF confidence (0.47); Complex text (readability: -30.6); Rich vocabulary (0.70),57,431,1,7.56140350877193,en,-30.609473684210485,0.7017543859649122,0.0,0.0,0.0,0.0,0,0,0.0,0.4689434564583543,Hardware,True,2.081566,0.0,error,False,0.0
access to boxes via boxes via hi please add required routing options mentioned individuals thus via public note make sense create manage these provisions bulk comers thank test consultant mobile,1,Low TF-IDF confidence (0.53); Complex text (readability: 24.1); Rich vocabulary (0.90),30,194,1,6.466666666666667,en,24.105000000000018,0.9,0.0,0.0,0.0,0.0,0,0,0.0,0.5264382882476313,Hardware,True,2.114223,0.0,error,False,0.0
install trio devices curiosity meeting room th floor thursday july install trio devices hello please log tickets installing devices requested by location zen meeting room curiosity meeting room floor best regards engineer,1,Complex text (readability: -2.8),32,221,1,6.90625,en,-2.776249999999976,0.6875,0.0,0.0,0.0,0.0,0,0,0.0,0.9907861112678751,Hardware,True,2.085515,0.0,error,False,0.0
unable to share reports sn sent thursday december unable share reports sn hi please raise below issue with unable share reports sn was able some ago regards leader en planned holiday dec th dec st,1,Rich vocabulary (0.74),35,196,1,5.6,en,35.95000000000002,0.7428571428571429,0.0,0.0,0.0,0.0,0,0,0.0,0.7999461487389361,Hardware,True,2.079499,0.0,error,False,0.0
add to the com thursday december hi please add thank,1,Rich vocabulary (0.90),10,52,1,5.2,en,86.70500000000001,0.9,0.0,0.0,0.0,0.0,0,0,0.0,0.8680911356636447,Miscellaneous,True,2.089528,0.0,error,False,0.0
suspicions suspicions hi received suspicious vantage moved junk additional procedures perform please let regards analyst,1,Complex text (readability: 11.1); Rich vocabulary (0.93),15,120,1,8.0,en,11.130000000000024,0.9333333333333333,0.0,0.0,0.0,0.0,0,0,0.0,0.802168159315469,Hardware,True,2.053461,0.0,error,False,0.0
access to bid vault bid vault hi because involved pre please bid vault kind regards lead extension blvd floor,1,Rich vocabulary (0.79),19,109,1,5.7368421052631575,en,67.32894736842107,0.7894736842105263,0.0,0.0,0.0,0.0,0,0,0.0,0.8817493367156016,HR Support,True,2.100682,0.0,error,False,0.0
add to all account update wednesday july update hi please update by thanks officer,1,Low TF-IDF confidence (0.71); Rich vocabulary (0.86),14,82,1,5.857142857142857,en,59.68214285714288,0.8571428571428571,0.0,0.0,0.0,0.0,0,0,0.0,0.7129120274842786,Access,True,2.109759,0.0,error,False,0.0
relocated day logged by mistake for july relocated logged by mistake july dear saw logged by mistake days relocated logged short term relocated instead way make sense thank,1,Low TF-IDF confidence (0.62),28,172,1,6.142857142857143,en,39.429285714285754,0.6071428571428571,0.0,0.0,0.0,0.0,0,0,0.0,0.6151302603460722,Miscellaneous,True,2.102803,0.0,error,False,0.0
oracle approval flow issue sent tuesday march problem with approval flow importance high hi have problem with approval flow until th line manager her annual leave part go her for approval need period go for approval or directly please help solve situation possible because have need be paid impossible without thank you manager,1,Complex text (readability: 4.6); Rich vocabulary (0.74),53,327,1,6.169811320754717,en,4.590943396226436,0.7358490566037735,0.0,0.0,0.0,0.0,0,0,0.0,0.9898835552079783,Miscellaneous,True,2.071505,0.0,error,False,0.0
temporary admin access to wednesday dear order progress corrective actions recent extended two days level permits polls suspending currently reports dashboards section thank regards leader,1,Low TF-IDF confidence (0.71); Complex text (readability: 12.3); Rich vocabulary (1.00),25,188,1,7.52,en,12.26000000000002,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.709399941164938,HR Support,True,2.077503,0.0,error,False,0.0
check and if this is related to the changes that were implemented on saturday sent wednesday re notification public address for changed hello we have series tests run every measure load for pages our application starting with run morning we noticed increase load for pages increase load still persists can you please check if related changes were implemented saturday regards test lead en sent monday notification public address for changed importance high dear please be advised public address for changed after maintenance works infrastructure have taken place over weekend public range be provided clients for should you have any questions related above mentioned please hesitate contact thank you kind regards ext hub,1,Long text (112 words); Complex text (readability: -48.9),112,721,1,6.4375,en,-48.85214285714282,0.6785714285714286,0.0,0.0,0.0,0.0,0,0,0.0,0.8871128046035903,Hardware,True,2.092305,0.0,error,False,0.0
password reset july pm expire days importance high hi please detail how changed client he has changing reflect also credentials please guide he needs thank next holidays july pm expire days importance high hi about think change explained manor best regards product managing digital values digital money digital information digital identity extensive product portfolios industry ambition become even stronger customers by supporting nationally well internationally has employees offices denmark norway finland sweden estonia expire days importance high dear expire days change pc press ctrl alt delete choose change thanks,1,Complex text (readability: -49.8); Rich vocabulary (0.75),89,621,1,6.977528089887641,en,-49.84831460674154,0.7528089887640449,0.0,0.0,0.0,0.0,0,0,0.0,0.9578953243077291,Access,True,2.088384,0.0,error,False,0.0
please make visible console hello please make visible console needed thanks,1,Low TF-IDF confidence (0.66),11,75,1,6.818181818181818,en,49.54272727272729,0.6363636363636364,0.0,0.0,0.0,0.0,0,0,0.0,0.6576068703782642,Miscellaneous,True,2.096914,0.0,error,False,0.0
credentials wednesday credentials hello help concerning credentials tried log did work please advise thank specialist,1,Rich vocabulary (0.87),15,117,1,7.8,en,33.690000000000026,0.8666666666666667,0.0,0.0,0.0,0.0,0,0,0.0,0.8446819378100553,Hardware,True,2.093403,0.0,error,False,0.0
full outlook mailbox mailbox dear facing problem having mailbox extending mailbox thank senior software tester ext,1,Low TF-IDF confidence (0.55); Rich vocabulary (0.81),16,114,1,7.125,en,37.25750000000002,0.8125,0.0,0.0,0.0,0.0,0,0,0.0,0.5450118039447438,Storage,True,2.107827,0.0,error,False,0.0
suspicious mails suspicious mails hi keep receiving mails attached recipient think similar ago also attached latest received wrong suspicious please let side note haven anywhere except work thanks,1,Complex text (readability: 24.3); Rich vocabulary (0.82),28,196,1,7.0,en,24.322142857142893,0.8214285714285714,0.0,0.0,0.0,0.0,0,0,0.0,0.7984535798817589,Hardware,True,2.106705,0.0,error,False,0.0
add afield to the notification tuesday november pm re requested item warning hi needed quite easily rely user kept date also uses user location than rest clients back please log under name thank november requested item warning hi question capture region therefore out presence difficult identify which member way add out cheers change control presence mob,1,Low TF-IDF confidence (0.75); Complex text (readability: -1.1); Rich vocabulary (0.84),56,355,1,6.339285714285714,en,-1.0764285714285506,0.8392857142857143,0.0,0.0,0.0,0.0,0,0,0.0,0.7466425108464463,Miscellaneous,True,2.094142,0.0,error,False,0.0
increase the threshold to re poll status down has assigned hello checked machine free available partition please increase threshold thank engineer ext,1,Low TF-IDF confidence (0.60); Rich vocabulary (0.91),22,150,1,6.818181818181818,en,42.223181818181814,0.9090909090909091,0.0,0.0,0.0,0.0,0,0,0.0,0.5975792371877722,Storage,True,2.074945,0.0,error,False,0.0
location access rights tuesday july location rights hello few months ago requested location created also provided users were write forms reports view ribbon ask help extending please write users best regards find out more about experience blvd floor district please refer section entities,1,Low TF-IDF confidence (0.57); Complex text (readability: 7.8); Rich vocabulary (0.86),43,288,1,6.6976744186046515,en,7.762093023255829,0.8604651162790697,0.0,0.0,0.0,0.0,0,0,0.0,0.5740614891212013,HR Support,True,2.054031,0.0,error,False,0.0
unable to approve sent monday action required approval entries for hello tried approve bellow but can when click approve link web browser but address filled when copy link approve option use browser get incoming subject approval entries for body add comments by editing text between brackets comments section your comments can also add attachments task by attaching them below line even if delete still anything please advise how can have approved thank you kind regards sent monday action required approval entries for access task application or take direct action using links actions approve reject approval entries for details assignee assigned date task number recommended actions entries for approval card details card period status submitted card comments reported type code location task details absences location details days comments entry totals mon wed sat start stop hours start stop hours start stop hours start stop hours start stop hours start stop hours start stop hours cost regular public holiday leave public holiday leave cost regular special leave daily totals calculated type code location task details absences location details days comments entry totals mon wed sat start stop hours start stop hours start stop hours start stop hours start stop hours start stop hours start stop hours cost regular public holiday leave public holiday leave cost regular special leave daily totals related links comments data display history updated by action performed assignee updated assigned assigned assigned assigned assigned assigned assigned assigned approved approved update,1,Long text (241 words); Complex text (readability: -184.9),241,1589,1,6.593360995850622,en,-184.86464730290453,0.44398340248962653,0.0,0.0,0.0,0.0,0,0,0.0,0.8715258211336933,Miscellaneous,True,2.090843,0.0,error,False,0.0
