Document,router_label,reason,word_count,char_count,sentence_count,avg_word_length,language,readability,vocabulary_richness,special_char_ratio,number_ratio,punctuation_density,capital_ratio,has_email,has_phone,proper_noun_ratio,tfidf_confidence,tfidf_prediction,tfidf_success,tfidf_latency,transformer_confidence,transformer_prediction,transformer_success,transformer_latency
monitor during staying next week monitor during staying next hi tower next starting until friday november located second level building area possible provide second monitor during period thank shared senior accountant ext,1,Complex text (readability: 2.5); Rich vocabulary (0.75),32,221,1,6.90625,en,2.511250000000018,0.75,0.0,0.0,0.0,0.0,0,0,0.0,0.8358594339081564,Hardware,True,0.007927,0.9985352754592896,Hardware,True,0.058464
cleaning staff access cards audit personal hello find updated personnel thank friday pm fwd personal inca la weekend la personal care tot weekend si weekend fax mobil,1,Low TF-IDF confidence (0.49); Complex text (readability: 29.0); Rich vocabulary (0.81); Transformer more confident (0.97 vs 0.49),27,166,1,6.148148148148148,en,29.03000000000003,0.8148148148148148,0.0,0.0,0.0,0.0,0,0,0.0,0.491786321793516,Hardware,True,0.008196,0.966612696647644,Access,True,0.051489
name change friday july pm re person name hello form were switched his name his name inconvenience please let further assistance pleasant afternoon administration officer ext friday july pm re person name hi created his accounts based starter form received please find attached form received per convention created initial his name his name form received filled fist name name added thread advise initiate name change procedure thanks analyst ext july person name hello thank creating please has created information other asking because his naming pattern resemble mine his personal name details family name name thank best regards friday ad credentials dear please advised ad has created credentials follows note log user prompted changing his her compulsory assist please let best regards analyst ext registered under number whose registered old broad street kingdom provide clients each subsidiaries separate entity has,1,Low TF-IDF confidence (0.73); Long text (139 words); Complex text (readability: -83.4),139,922,1,6.633093525179856,en,-83.36510791366902,0.6115107913669064,0.0,0.0,0.0,0.0,0,0,0.0,0.734363349937769,Miscellaneous,True,0.008096,0.9924240112304688,Miscellaneous,True,0.128709
overwritten account sent monday overwritten hi have overwritten because employee did join anymore created for another macedonian starter please change name kindly asking if there any changes you need operate or if can assist further thanks mobility officer,1,Low TF-IDF confidence (0.63); Complex text (readability: 1.3); Rich vocabulary (0.92),38,256,1,6.7368421052631575,en,1.291315789473714,0.9210526315789473,0.0,0.0,0.0,0.0,0,0,0.0,0.6326284408959111,Miscellaneous,True,0.013404,0.9904481768608093,Miscellaneous,True,0.066667
work schedule change oracle tuesday pm updates dear please note status changed follows employment type hourly made changes please proceed other thank lead,1,Rich vocabulary (0.96),23,154,1,6.695652173913044,en,47.39434782608697,0.9565217391304348,0.0,0.0,0.0,0.0,0,0,0.0,0.8082071918335043,Miscellaneous,True,0.00809,0.9942223429679871,Miscellaneous,True,0.04931
cable installation wednesday march pm neptune meeting room cable hello please log neptune meeting room cable installed thank engineer,1,Rich vocabulary (0.74),19,133,1,7.0,en,31.70789473684212,0.7368421052631579,0.0,0.0,0.0,0.0,0,0,0.0,0.8525375815620434,Hardware,True,0.008279,0.9984124898910522,Hardware,True,0.053955
please help with connection please help dear please help please assign regards,0,"Default to TF-IDF (simple, confident case)",12,78,1,6.5,en,81.85500000000002,0.5833333333333334,0.0,0.0,0.0,0.0,0,0,0.0,0.9053928588955621,Hardware,True,0.010278,0.9975589513778687,Hardware,True,0.033058
wants to access tuesday pm wants ramp accept decline,1,Rich vocabulary (0.89),9,52,1,5.777777777777778,en,66.10000000000002,0.8888888888888888,0.0,0.0,0.0,0.0,0,0,0.0,0.984210671626205,Storage,True,0.010451,0.9966928958892822,Storage,True,0.031727
add to exception list wednesday pm additional measures reversed dear please assign appropriate regards wednesday pm re additional measures reversed hello connect colleague needs flash player his production computer please add thank tester,1,Low TF-IDF confidence (0.54); Complex text (readability: 11.8); Rich vocabulary (0.79),33,238,1,7.212121212121212,en,11.830909090909103,0.7878787878787878,0.0,0.0,0.0,0.0,0,0,0.0,0.5449951147930987,Miscellaneous,True,0.008153,0.930295467376709,Miscellaneous,True,0.057349
update re update more formal addressing has please create membership thanks update hi please log create records thanks friday pm update hi well setup within which update allow same details other portals thanks head success phone avenue la fax contain confidential privileged information neither addressee nor authorized receive addressee must copy disclose take action based information herein received error please delete thank,1,Complex text (readability: -8.9); Rich vocabulary (0.81),62,428,1,6.903225806451613,en,-8.920806451612862,0.8064516129032258,0.0,0.0,0.0,0.0,0,0,0.0,0.7534284035986575,Hardware,True,0.008208,0.9449003338813782,Hardware,True,0.090168
laptop freezing sent wednesday laptop freezing hi laptop freezing for last few days ll be able move mouse for minute or two then freeze have press key twice for restore any could get someone look asap hampering ability pull excels together quickly ideal for sales thanks manager,1,Complex text (readability: 25.9); Rich vocabulary (0.85),47,278,1,5.914893617021277,en,25.930000000000007,0.851063829787234,0.0,0.0,0.0,0.0,0,0,0.0,0.920848406084277,Hardware,True,0.007834,0.9985958933830261,Hardware,True,0.07252
unable to create meeting add account outlook unable create meeting add for,1,Low TF-IDF confidence (0.50); Transformer more confident (0.86 vs 0.50),12,74,1,6.166666666666667,en,39.55500000000001,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.5044032855574901,Access,True,0.00765,0.8588697910308838,Hardware,True,0.038953
windows upgrade not available sc re upgrade issue hi yes yes yes your questions thanks sent tuesday re upgrade issue hello please let know if situation have changed by please let know if otherwise meantime please check following your number en you have least free space drive when applying upgrade you connected wired can you please check client active en kind regards infrastructure manager ext phone sent tuesday re upgrade issue good morning believe have heard anything back you guys days have tried perform upgrade again have same results can you please advise due be travelling want any issues whilst abroad thanks sent friday upgrade issue hi have attempted upgrade failed choose operating point there upgrade pack option fact there options displayed have asked site engineer check make doing anything wrong confirmed have genuine issue can you advise please thanks client manager,1,Long text (142 words); Complex text (readability: -68.4),142,886,1,6.23943661971831,en,-68.36542253521125,0.6267605633802817,0.0,0.0,0.0,0.0,0,0,0.0,0.8007407079014728,Administrative rights,True,0.008101,0.9849265813827515,Administrative rights,True,0.123799
warning disk detected error original message sent tuesday october warning disk detected error event error was reported by disk drive disk channel id sn enclosure slot key code qual rd info medium error error event id event code event severity warning event name location client name contact address additional information disk drive reset itself due logic error recommended action event logged with warning severity if indicated disk running latest update disk if event logged with warning severity for same disk more than five times one week indicated disk running latest replace disk,1,Low TF-IDF confidence (0.71); Complex text (readability: -41.0),92,585,1,6.358695652173913,en,-41.03195652173909,0.5978260869565217,0.0,0.0,0.0,0.0,0,0,0.0,0.7065897861925912,HR Support,True,0.007829,0.9528769254684448,HR Support,True,0.069611
laptop needed for presentation on architecture day wednesday october needed presentation architecture hello hold presentation architecture thank lead mob zone,1,Complex text (readability: -3.8); Rich vocabulary (0.75),20,158,1,7.9,en,-3.8149999999999693,0.75,0.0,0.0,0.0,0.0,0,0,0.0,0.9303640656908417,Hardware,True,0.010317,0.9987924098968506,Hardware,True,0.041749
cannot access via cannot access via hi cannot access via returns request could find host but can via wireless here adapter configuration configuration host name en primary suffix node type hybrid routing enabled wins proxy enabled suffix search list adapter connection specific suffix description intel connection physical address enabled yes enabled yes link address preferred address preferred mask obtained friday expires monday default gateway server client servers over enabled thank you regards inca senior tester,1,Complex text (readability: -37.4); Rich vocabulary (0.72),75,519,1,6.92,en,-37.36199999999994,0.72,0.0,0.0,0.0,0.0,0,0,0.0,0.957176480618133,Hardware,True,0.009747,0.9986176490783691,Hardware,True,0.060987
device recovery report reset tray device recovery report tray printer details tray selected tray output input tray copier details tray output input tray scanner ready details model name device name comment floor host name name print name file name printer name zone name name computer name share name device good notified,1,Complex text (readability: 17.4),51,321,1,6.294117647058823,en,17.387647058823575,0.49019607843137253,0.0,0.0,0.0,0.0,0,0,0.0,0.8977094663510782,Miscellaneous,True,0.007715,0.9982264637947083,Miscellaneous,True,0.050229
add user to site site wednesday november pm add user site site hello please add site site due constraints high priority thank lead ext,0,"Default to TF-IDF (simple, confident case)",24,134,1,5.583333333333333,en,59.10000000000004,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.7975318107522104,Access,True,0.008107,0.9915071129798889,Access,True,0.036671
access to net october pm hosting bastion hi member please provide hosting bastion also include ad hosting ad thank technical consultant,1,Low TF-IDF confidence (0.35); Rich vocabulary (0.81),21,135,1,6.428571428571429,en,32.43428571428572,0.8095238095238095,0.0,0.0,0.0,0.0,0,0,0.0,0.3545710282098804,HR Support,True,0.007458,0.5661721229553223,HR Support,True,0.033586
confluence access request march pm confluence firma va confluence dedicate,1,Unsupported language (es); Complex text (readability: 10.6); Rich vocabulary (0.80),10,74,1,7.4,es,10.564999999999998,0.8,0.0,0.0,0.0,0.0,0,0,0.0,0.9986223054156268,Access,True,0.007756,0.9990297555923462,Access,True,0.026775
buyer role oracle wednesday buyer role missed mention surname referring thanks mobility officer wednesday buyer role hello please assign role buyer instead colleague necessity processing much bigger area than raising employees order process po unable create po ask every colleagues assist added she approve thanks mobility officer,1,Low TF-IDF confidence (0.61); Complex text (readability: -11.9); Rich vocabulary (0.77),47,330,1,7.0212765957446805,en,-11.870000000000005,0.7659574468085106,0.0,0.0,0.0,0.0,0,0,0.0,0.6063987894201864,HR Support,True,0.008289,0.7603567242622375,HR Support,True,0.05152
wants to share induction sessions attendance log template with friday december pm wants share induction sessions attendance log template want share induction sessions attendance log template accept decline,1,Complex text (readability: 21.3),28,205,1,7.321428571428571,en,21.30071428571432,0.5357142857142857,0.0,0.0,0.0,0.0,0,0,0.0,0.942662722597276,Storage,True,0.00806,0.9965584874153137,Storage,True,0.036885
oracle hours time input hours input hi believe there have number requests raised since upgrade stating input per for resources states hours rather than there communication could you please come back can inform teams what meant impacts costs submitting until response provided thank you,1,Complex text (readability: 23.7); Rich vocabulary (0.86),44,285,1,6.4772727272727275,en,23.738636363636374,0.8636363636363636,0.0,0.0,0.0,0.0,0,0,0.0,0.943498152652286,HR Support,True,0.007995,0.9971175193786621,HR Support,True,0.058106
visual studio license net visual studio si si visual studio professional senior developer,1,Unsupported language (it); Complex text (readability: -21.1),13,89,1,6.846153846153846,it,-21.11384615384611,0.6153846153846154,0.0,0.0,0.0,0.0,0,0,0.0,0.9880945802213377,Access,True,0.007822,0.9986599683761597,Access,True,0.032824
access tuesday hello thank,1,Rich vocabulary (1.00),4,26,1,6.5,en,54.72500000000002,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.827513275813234,HR Support,True,0.00796,0.9986383318901062,HR Support,True,0.030168
new purchase po thursday march pm purchase po dear purchased requested by professional black rack black tool free enclosure please log installation please take consideration mandatory receipts section order receive item ordered kind regards administrator,1,Complex text (readability: 6.9); Rich vocabulary (0.89),35,254,1,7.257142857142857,en,6.944285714285741,0.8857142857142857,0.0,0.0,0.0,0.0,0,0,0.0,0.9775601151005702,Purchase,True,0.009404,0.9985730648040771,Purchase,True,0.047036
windows forced upgrade query re forced upgrade hi want schedule upgrade friday november romanian possible please thank developer wednesday november pm forced upgrade importance high hello everyone upgraded workstation please disregard coming back announcement order inform upgrade mandatory possibility choose upgrade interval kindly asking give action possible estimated upgrade process complete approximately minutes please announcement attached file after proceed upgrade starting forced upgrade means upgrade process automatically workstation stop process assets upgraded date forced upgrade take notified least two times please understand responsibility backup files important note dependency remain version please notify possible workstation having less than free please article more information kb view article kb subscription store files please make files completely synchronized unlinking subscription please kb article more kb view article kb thank kind regards ext,1,Long text (128 words); Complex text (readability: -94.9),128,975,1,7.6171875,en,-94.92874999999998,0.6640625,0.0,0.0,0.0,0.0,0,0,0.0,0.9626945232197028,Administrative rights,True,0.008232,0.9900244474411011,Administrative rights,True,0.080838
confidential environments confidential environments hi seems cannot regards friday pm confidential environments hi tried got response thanks undeliverable confidential environments has failed these groups because restricted more information about issue code diagnostic information administrators generating remote returned resolver authentication required id id via transport return path by id mr es pp ox moore msg ref tower originating hits required tests version banners checked by tower protection by id mb prod version cipher id by mb prod id confidential environments thread topic confidential environments thread index date id accept language content language has attach originating diagnostics mb diagnostics filtering correlation id mb mb report test report test mb mb forefront forefront report out mb mb prod none content type mixed boundary mb mb mime version hosted id transport mb unique attachments confidential legally privileged intended addressee named recipient must disclose reproduce copy distribute contents communication received error please then delete content protect ensure compliance policies protect confidential information registered wales embankment registered number,1,Long text (162 words); Complex text (readability: -134.6),162,1199,1,7.401234567901234,en,-134.6283333333333,0.6481481481481481,0.0,0.0,0.0,0.0,0,0,0.0,0.8824448145673349,Hardware,True,0.008132,0.9724276065826416,Hardware,True,0.169301
security certificate issue sent tuesday re certificate expired importance high hi problems with occurring again have received following error message could only access after selecting proceed using unsafe version due another certificate issue given we need ensure data accurate before migrating please rectify asap thanks mobility officer sent re certificate expired importance high hi please resolve problems asap today critical can access times we raised weeks ago yet one responding kind regards planning officer sent re certificate expired importance high hi we experiencing more problems with due certificate issue currently we cannot access any registered assignments order assignment details cannot open attachments we cannot export reports excel please find attached print screens with errors displayed by can you please check help with resolving issues very important have basic functionalities working order be able use access data we working daily with we looking forward hearing you thanks assistant ext sent tuesday re certificate expired hi certificate issue re still resolved kind regards planning officer sent march re certificate expired hi looks though issue still rectified received error message kind regards planning officer sent march re certificate expired hi we raise up problem few weeks ago also ticket was but updates our request can you please check once again solve ticket please kind regards mobility officer sent monday march certificate expired importance high hi received following error message when trying log chrome your connection attackers might be trying steal your information for example passwords or cards err cert date invalid automatically report details possible incidents privacy policy back server could prove certificate expired days ago be caused by or attacker intercepting your connection your computer clock currently set monday march does look right if you should correct your clock then refresh learn more received previously but said proceed unsafely then point haven received message again until kind regards planning officer,1,Long text (308 words); Complex text (readability: -262.6),308,2081,1,6.7564935064935066,en,-262.6246103896103,0.5487012987012987,0.0,0.0,0.0,0.0,0,0,0.0,0.9715567082170743,Hardware,True,0.0109,0.9982537627220154,Hardware,True,0.272707
full access to sites pm hello pm regarding old granted site pm same sites good morning please site owner myself these pages thanks lead,1,Low TF-IDF confidence (0.55); Rich vocabulary (0.83),24,135,1,5.625,en,55.57500000000003,0.8333333333333334,0.0,0.0,0.0,0.0,0,0,0.0,0.5489528299573684,HR Support,True,0.008102,0.9392939805984497,HR Support,True,0.045372
expense report friday march expense report hello expense report submitted waiting please let how find approve thank,1,Rich vocabulary (0.76),17,115,1,6.764705882352941,en,45.26235294117649,0.7647058823529411,0.0,0.0,0.0,0.0,0,0,0.0,0.7794429199482238,Miscellaneous,True,0.010204,0.9945118427276611,Miscellaneous,True,0.044536
printer printer dear please log assign troubleshooting printer driver install his computer printer thanks kind regards engineer,1,Low TF-IDF confidence (0.66); Rich vocabulary (0.82),17,127,1,7.470588235294118,en,35.309411764705914,0.8235294117647058,0.0,0.0,0.0,0.0,0,0,0.0,0.655838950351852,Hardware,True,0.010023,0.7042694091796875,Hardware,True,0.04722
provide replacement phone thursday march ca inca si ca application engineer,1,Rich vocabulary (0.91),11,75,1,6.818181818181818,en,34.160909090909115,0.9090909090909091,0.0,0.0,0.0,0.0,0,0,0.0,0.9823972406017678,Hardware,True,0.010138,0.9980707764625549,Hardware,True,0.038013
headset replacement headset replacement hi note inform headset issued joined swapped pair by microphone had stopped working pair please let further information,1,Rich vocabulary (0.82),22,159,1,7.2272727272727275,en,38.37772727272727,0.8181818181818182,0.0,0.0,0.0,0.0,0,0,0.0,0.9295158231255373,Hardware,True,0.010035,0.9946320056915283,Hardware,True,0.046147
access to wednesday november library requesting library links library manage setting library note site site site provides central storage collaboration information ideas site tool collaboration tool communication meeting tool decision making site helps groups work teams social groups share information work together example site help coordinate calendars schedules discuss ideas review proposals share information keep touch other,1,Low TF-IDF confidence (0.51); Complex text (readability: -30.6); Rich vocabulary (0.70),57,431,1,7.56140350877193,en,-30.609473684210485,0.7017543859649122,0.0,0.0,0.0,0.0,0,0,0.0,0.5104642701841806,Hardware,True,0.007851,0.5213296413421631,Miscellaneous,True,0.069521
access to boxes via boxes via hi please add required routing options mentioned individuals thus via public note make sense create manage these provisions bulk comers thank test consultant mobile,1,Low TF-IDF confidence (0.52); Complex text (readability: 24.1); Rich vocabulary (0.90),30,194,1,6.466666666666667,en,24.105000000000018,0.9,0.0,0.0,0.0,0.0,0,0,0.0,0.5238725565076499,Hardware,True,0.010689,0.4918995499610901,HR Support,True,0.05737
install trio devices curiosity meeting room th floor thursday july install trio devices hello please log tickets installing devices requested by location zen meeting room curiosity meeting room floor best regards engineer,1,Complex text (readability: -2.8),32,221,1,6.90625,en,-2.776249999999976,0.6875,0.0,0.0,0.0,0.0,0,0,0.0,0.9571715101656657,Hardware,True,0.008058,0.99779212474823,Hardware,True,0.047229
unable to share reports sn sent thursday december unable share reports sn hi please raise below issue with unable share reports sn was able some ago regards leader en planned holiday dec th dec st,1,Rich vocabulary (0.74),35,196,1,5.6,en,35.95000000000002,0.7428571428571429,0.0,0.0,0.0,0.0,0,0,0.0,0.7844585747117667,Hardware,True,0.007905,0.42516303062438965,Storage,True,0.054113
add to the com thursday december hi please add thank,1,Rich vocabulary (0.90),10,52,1,5.2,en,86.70500000000001,0.9,0.0,0.0,0.0,0.0,0,0,0.0,0.8697628134534252,Miscellaneous,True,0.007641,0.997927188873291,Miscellaneous,True,0.038275
suspicions suspicions hi received suspicious vantage moved junk additional procedures perform please let regards analyst,1,Low TF-IDF confidence (0.68); Complex text (readability: 11.1); Rich vocabulary (0.93),15,120,1,8.0,en,11.130000000000024,0.9333333333333333,0.0,0.0,0.0,0.0,0,0,0.0,0.6844033949661001,Hardware,True,0.007957,0.9796851277351379,Hardware,True,0.05241
access to bid vault bid vault hi because involved pre please bid vault kind regards lead extension blvd floor,1,Rich vocabulary (0.79),19,109,1,5.7368421052631575,en,67.32894736842107,0.7894736842105263,0.0,0.0,0.0,0.0,0,0,0.0,0.8380435606027433,HR Support,True,0.008126,0.9984412789344788,HR Support,True,0.043878
add to all account update wednesday july update hi please update by thanks officer,1,Rich vocabulary (0.86),14,82,1,5.857142857142857,en,59.68214285714288,0.8571428571428571,0.0,0.0,0.0,0.0,0,0,0.0,0.7644760875638449,Access,True,0.007913,0.6086389422416687,Access,True,0.0401
relocated day logged by mistake for july relocated logged by mistake july dear saw logged by mistake days relocated logged short term relocated instead way make sense thank,1,Low TF-IDF confidence (0.53),28,172,1,6.142857142857143,en,39.429285714285754,0.6071428571428571,0.0,0.0,0.0,0.0,0,0,0.0,0.5349650022105817,Miscellaneous,True,0.007557,0.996345579624176,Miscellaneous,True,0.036078
oracle approval flow issue sent tuesday march problem with approval flow importance high hi have problem with approval flow until th line manager her annual leave part go her for approval need period go for approval or directly please help solve situation possible because have need be paid impossible without thank you manager,1,Complex text (readability: 4.6); Rich vocabulary (0.74),53,327,1,6.169811320754717,en,4.590943396226436,0.7358490566037735,0.0,0.0,0.0,0.0,0,0,0.0,0.9859559172859838,Miscellaneous,True,0.007941,0.9902451038360596,Miscellaneous,True,0.053945
temporary admin access to wednesday dear order progress corrective actions recent extended two days level permits polls suspending currently reports dashboards section thank regards leader,1,Complex text (readability: 12.3); Rich vocabulary (1.00),25,188,1,7.52,en,12.26000000000002,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.7827435752760558,HR Support,True,0.007737,0.995556652545929,HR Support,True,0.044052
check and if this is related to the changes that were implemented on saturday sent wednesday re notification public address for changed hello we have series tests run every measure load for pages our application starting with run morning we noticed increase load for pages increase load still persists can you please check if related changes were implemented saturday regards test lead en sent monday notification public address for changed importance high dear please be advised public address for changed after maintenance works infrastructure have taken place over weekend public range be provided clients for should you have any questions related above mentioned please hesitate contact thank you kind regards ext hub,1,Long text (112 words); Complex text (readability: -48.9),112,721,1,6.4375,en,-48.85214285714282,0.6785714285714286,0.0,0.0,0.0,0.0,0,0,0.0,0.9203271692574233,Hardware,True,0.011797,0.9864466190338135,Hardware,True,0.068222
password reset july pm expire days importance high hi please detail how changed client he has changing reflect also credentials please guide he needs thank next holidays july pm expire days importance high hi about think change explained manor best regards product managing digital values digital money digital information digital identity extensive product portfolios industry ambition become even stronger customers by supporting nationally well internationally has employees offices denmark norway finland sweden estonia expire days importance high dear expire days change pc press ctrl alt delete choose change thanks,1,Complex text (readability: -49.8); Rich vocabulary (0.75),89,621,1,6.977528089887641,en,-49.84831460674154,0.7528089887640449,0.0,0.0,0.0,0.0,0,0,0.0,0.9712699099698316,Access,True,0.008051,0.9980940222740173,Access,True,0.059322
please make visible console hello please make visible console needed thanks,1,Low TF-IDF confidence (0.47),11,75,1,6.818181818181818,en,49.54272727272729,0.6363636363636364,0.0,0.0,0.0,0.0,0,0,0.0,0.47085266150660254,Miscellaneous,True,0.007778,0.9817113876342773,Miscellaneous,True,0.030653
credentials wednesday credentials hello help concerning credentials tried log did work please advise thank specialist,1,Rich vocabulary (0.87),15,117,1,7.8,en,33.690000000000026,0.8666666666666667,0.0,0.0,0.0,0.0,0,0,0.0,0.8207114591482924,Hardware,True,0.007622,0.837801456451416,HR Support,True,0.041433
full outlook mailbox mailbox dear facing problem having mailbox extending mailbox thank senior software tester ext,1,Low TF-IDF confidence (0.54); Rich vocabulary (0.81),16,114,1,7.125,en,37.25750000000002,0.8125,0.0,0.0,0.0,0.0,0,0,0.0,0.5369683989125242,Storage,True,0.008146,0.9839774966239929,Storage,True,0.042217
suspicious mails suspicious mails hi keep receiving mails attached recipient think similar ago also attached latest received wrong suspicious please let side note haven anywhere except work thanks,1,Complex text (readability: 24.3); Rich vocabulary (0.82),28,196,1,7.0,en,24.322142857142893,0.8214285714285714,0.0,0.0,0.0,0.0,0,0,0.0,0.7658142727181259,Hardware,True,0.009922,0.9518008232116699,Hardware,True,0.039211
add afield to the notification tuesday november pm re requested item warning hi needed quite easily rely user kept date also uses user location than rest clients back please log under name thank november requested item warning hi question capture region therefore out presence difficult identify which member way add out cheers change control presence mob,1,Complex text (readability: -1.1); Rich vocabulary (0.84),56,355,1,6.339285714285714,en,-1.0764285714285506,0.8392857142857143,0.0,0.0,0.0,0.0,0,0,0.0,0.7756436930762242,Miscellaneous,True,0.008059,0.7727319002151489,Miscellaneous,True,0.0617
increase the threshold to re poll status down has assigned hello checked machine free available partition please increase threshold thank engineer ext,1,Rich vocabulary (0.91),22,150,1,6.818181818181818,en,42.223181818181814,0.9090909090909091,0.0,0.0,0.0,0.0,0,0,0.0,0.7977567229237803,Storage,True,0.01009,0.8763837814331055,Storage,True,0.046734
location access rights tuesday july location rights hello few months ago requested location created also provided users were write forms reports view ribbon ask help extending please write users best regards find out more about experience blvd floor district please refer section entities,1,Low TF-IDF confidence (0.38); Complex text (readability: 7.8); Rich vocabulary (0.86); Transformer more confident (0.97 vs 0.38),43,288,1,6.6976744186046515,en,7.762093023255829,0.8604651162790697,0.0,0.0,0.0,0.0,0,0,0.0,0.3776392959065468,HR Support,True,0.0102,0.9708905816078186,Storage,True,0.040737
unable to approve sent monday action required approval entries for hello tried approve bellow but can when click approve link web browser but address filled when copy link approve option use browser get incoming subject approval entries for body add comments by editing text between brackets comments section your comments can also add attachments task by attaching them below line even if delete still anything please advise how can have approved thank you kind regards sent monday action required approval entries for access task application or take direct action using links actions approve reject approval entries for details assignee assigned date task number recommended actions entries for approval card details card period status submitted card comments reported type code location task details absences location details days comments entry totals mon wed sat start stop hours start stop hours start stop hours start stop hours start stop hours start stop hours start stop hours cost regular public holiday leave public holiday leave cost regular special leave daily totals calculated type code location task details absences location details days comments entry totals mon wed sat start stop hours start stop hours start stop hours start stop hours start stop hours start stop hours start stop hours cost regular public holiday leave public holiday leave cost regular special leave daily totals related links comments data display history updated by action performed assignee updated assigned assigned assigned assigned assigned assigned assigned assigned approved approved update,1,Long text (241 words); Complex text (readability: -184.9),241,1589,1,6.593360995850622,en,-184.86464730290453,0.44398340248962653,0.0,0.0,0.0,0.0,0,0,0.0,0.8729859212652838,Miscellaneous,True,0.010953,0.955577552318573,Miscellaneous,True,0.116447
add laptop en to add hello please add she needs resources her thank,1,Low TF-IDF confidence (0.49); Rich vocabulary (0.85),13,67,1,5.153846153846154,en,83.0092307692308,0.8461538461538461,0.0,0.0,0.0,0.0,0,0,0.0,0.493650712453895,Hardware,True,0.01127,0.9802528619766235,Hardware,True,0.031118
password issues sent thursday february password issues dear please log ticket assign for fixing authentication issues was having morning thanks kind regards engineer en,1,Low TF-IDF confidence (0.65); Complex text (readability: 23.9); Rich vocabulary (0.88),24,168,1,7.0,en,23.850000000000023,0.875,0.0,0.0,0.0,0.0,0,0,0.0,0.6508184987623269,Access,True,0.007733,0.9771516919136047,Access,True,0.044673
po friday pm good afternoon related order kindly asking create two installation tickets thanks each perform order number by little tutorial thanks,1,Complex text (readability: 19.2); Rich vocabulary (0.91),22,146,1,6.636363636363637,en,19.15045454545455,0.9090909090909091,0.0,0.0,0.0,0.0,0,0,0.0,0.8726883101586784,Purchase,True,0.00776,0.9915342926979065,Purchase,True,0.033321
access to location wednesday october pm process additional information templates please allow thanks october process additional information hello please find additional information process technical lead complete technical design document technical document templates found policies processes templates ems technical design template final detailed technical specifications design approved ems technical strategy template detailed information technical strategy approved technical design related process location hub processes questions please hesitate best regards process consultant,1,Low TF-IDF confidence (0.74); Complex text (readability: -65.5),69,583,1,8.44927536231884,en,-65.50434782608693,0.5362318840579711,0.0,0.0,0.0,0.0,0,0,0.0,0.7351505433185561,Hardware,True,0.010003,0.9419988393783569,Hardware,True,0.051599
new starter tudor starter form hi please help by filling thanks kind regards id image cd,1,Rich vocabulary (0.94),16,88,1,5.5,en,68.9825,0.9375,0.0,0.0,0.0,0.0,0,0,0.0,0.9609955111381219,HR Support,True,0.007647,0.9988331198692322,HR Support,True,0.031897
high quality offer high offer va kind regards infrastructure ext phone,1,Low TF-IDF confidence (0.52); Rich vocabulary (0.82); Transformer more confident (0.98 vs 0.52),11,70,1,6.363636363636363,en,49.54272727272729,0.8181818181818182,0.0,0.0,0.0,0.0,0,0,0.0,0.5218207201042423,Purchase,True,0.007418,0.9754467606544495,Hardware,True,0.027165
plug adaptor for plug adaptor hi traveling plug adaptor thanks blvd floor,0,"Default to TF-IDF (simple, confident case)",12,73,1,6.083333333333333,en,39.55500000000001,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.8959239502386687,Hardware,True,0.007517,0.9980888962745667,Hardware,True,0.0314
win issue with upgrade win issue with upgrade hi followed instruction but can file also have problem with tomorrow if anyone can look then if over phone thanks senior,1,Low TF-IDF confidence (0.70); Rich vocabulary (0.76),29,166,1,5.724137931034483,en,49.04137931034484,0.7586206896551724,0.0,0.0,0.0,0.0,0,0,0.0,0.6976133096159358,Administrative rights,True,0.010371,0.9873619079589844,Administrative rights,True,0.035077
new mail tuesday october pm hello please create alias separate add thank thanks head analysis,1,Rich vocabulary (1.00),15,93,1,6.2,en,33.690000000000026,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.9362476194342563,Miscellaneous,True,0.007576,0.9971211552619934,Miscellaneous,True,0.050267
wants to access wants update status trainings accept decline requests,1,Rich vocabulary (0.90),10,69,1,6.9,en,52.86500000000001,0.9,0.0,0.0,0.0,0.0,0,0,0.0,0.9640922517535145,Storage,True,0.010257,0.9969038367271423,Storage,True,0.034167
assign permanent license to and thursday pm assign permanent license hello please assign permanent license thank,1,Complex text (readability: 26.7),16,112,1,7.0,en,26.682500000000005,0.625,0.0,0.0,0.0,0.0,0,0,0.0,0.96358815589909,Access,True,0.011007,0.9985761642456055,Access,True,0.043077
critical alert sent friday march critical alert following alert occurred status active data source type data source computer resources description last recovery points created was unable access cluster resource resources for protection production protection for more information open administrator console review alert details monitoring task area,1,Low TF-IDF confidence (0.38); Complex text (readability: -25.6); Rich vocabulary (0.80),46,347,1,7.543478260869565,en,-25.607173913043454,0.8043478260869565,0.0,0.0,0.0,0.0,0,0,0.0,0.38073019352054305,Hardware,True,0.010436,0.5431897044181824,Hardware,True,0.0441
